time,cycle,phase,x,y,z,xy_distance,roll_degrees,pitch_degrees,yaw_degrees,tilt_degrees,left_leg_hinge,right_leg_hinge,ctrl
6.399999999999517,3,return_after_right,0.0038607632862934452,-3.4962148365893805e-05,0.07525166549449988,0.0038609215874723128,-0.0018677117547212239,30.882421284454516,-0.04541103684362073,30.882421284454516,-0.5370631483041535,-0.5378095463265159,"[0.0, 0.0]"
6.401999999999517,4,left_nudge,0.0038603800344378402,-3.4988819796160194e-05,0.0752517412981861,0.003860538592968218,-0.0018639336331375816,30.882649545080692,-0.0453125265908047,30.882649545080692,-0.53707857222509,-0.5378208323593754,"[0.1, 0.0]"
6.421999999999515,4,left_nudge,0.003859734083672856,-3.420540845100133e-05,0.07525156006853781,0.003859885646833756,-0.0017083433358514742,30.881919149990594,-0.04990375813131592,30.881919149990594,-0.5369585731073524,-0.5379197546061875,"[0.1, 0.0]"
6.441999999999513,4,left_nudge,0.0038627986386948502,-3.218261096807488e-05,0.0752505922528072,0.003862932699847554,-0.0016816442032000784,30.878937911059452,-0.05948882711602789,30.878937911059452,-0.536598485871406,-0.5379974791424926,"[0.1, 0.0]"
6.46199999999951,4,left_nudge,0.0038674922243245344,-2.973338636977112e-05,0.07524947526420726,0.003867606518180947,-0.0017862201351144715,30.87560872485292,-0.07024398685373724,30.87560872485292,-0.5361762511020481,-0.5380590061310508,"[0.1, 0.0]"
6.481999999999508,4,left_nudge,0.0038726646289883766,-2.729256101083222e-05,0.07524838834882001,0.003872760799804735,-0.0019200012957879303,30.87237940405878,-0.08073610969321825,30.87237940405878,-0.535755440546661,-0.538107818286709,"[0.1, 0.0]"
6.501999999999506,4,left_nudge,0.00387776049162393,-2.50279827662105e-05,0.0752473612377453,0.0038778412590410156,-0.0020330291118955453,30.869313345973296,-0.09049167996658893,30.869313345973296,-0.5353575885446795,-0.5381463276175762,"[0.1, 0.0]"
6.521999999999504,4,left_nudge,0.0038825570762728084,-2.2979371272414283e-05,0.07524639174681289,0.003882625078734764,-0.002116178026624516,30.866406834406583,-0.09940025004567594,30.866406834406583,-0.534988802618359,-0.5381762958199241,"[0.1, 0.0]"
6.5419999999995015,4,left_nudge,0.003886995350512101,-2.113821852579677e-05,0.07524547688534647,0.0038870528269095,-0.0021758443176902757,30.863658059198492,-0.10748048700345716,30.863658059198492,-0.5346496004736344,-0.5381990834523435,"[0.1, 0.0]"
6.561999999999499,4,left_nudge,0.003891084606546075,-1.948313142905244e-05,0.07524461629052473,0.0038911333834385714,-0.0022205655998276106,30.861070597688062,-0.11479174167376678,30.861070597688062,-0.5343385574129331,-0.5382157882704097,"[0.1, 0.0]"
6.581999999999497,4,left_nudge,0.0038948554009451495,-1.799244321759536e-05,0.07524381021823143,0.0038948969591357024,-0.0022566900494260396,30.858647285918114,-0.12140207864144853,30.858647285918114,-0.5340536589323093,-0.5382273240505747,"[0.1, 0.0]"
6.601999999999495,4,left_nudge,0.003898339963479473,-1.6647430992828142e-05,0.07524305808382303,0.003898375508826696,-0.0022880037152847236,30.85638699358553,-0.1273775322153598,30.85638699358553,-0.5337927980579862,-0.5382344677130907,"[0.1, 0.0]"
6.621999999999493,4,left_nudge,0.0039015661132614735,-1.5432388161305684e-05,0.0752423581559413,0.0039015966340403005,-0.002316474923905959,30.854284551098317,-0.13277901634460543,30.854284551098317,-0.5335539522385481,-0.538237888833499,"[0.1, 0.0]"
6.6419999999994905,4,left_nudge,0.0039045567197635534,-1.4333981288030648e-05,0.07524170784768777,0.003904583030346555,-0.0023430203822111502,30.85233203410733,-0.13766182767688118,30.85233203410733,-0.5333352398412745,-0.5382381690158727,"[0.1, 0.0]"
6.661999999999488,4,left_nudge,0.0039073308202653536,-1.3340648050213547e-05,0.07524110413139054,0.003907353594427553,-0.0023680249336684167,30.850520161483132,-0.14207593651535627,30.850520161483132,-0.533134931697697,-0.538235815352804,"[0.1, 0.0]"
6.681999999999486,4,left_nudge,0.00390990482716082,-1.2442179510833987e-05,0.07524054386406291,0.003909924623990399,-0.0023916350290567115,30.848839315745543,-0.146066461755257,30.848839315745543,-0.5329514463721314,-0.5382312704258652,"[0.1, 0.0]"
6.701999999999484,4,left_nudge,0.003912293381562387,-1.1629454334296257e-05,0.07524002398143784,0.003912310666041868,-0.0024139051921846207,30.847280134256835,-0.14967414774118443,30.847280134256835,-0.5327833400832288,-0.5382249202491517,"[0.1, 0.0]"
6.721999999999482,4,left_nudge,0.003914509852272184,-1.0894268292890585e-05,0.07523954158875577,0.003914525011877895,-0.0024348635017480136,30.845833783291074,-0.15293579885634326,30.845833783291074,-0.5326292954039422,-0.5382171009261355,"[0.1, 0.0]"
6.7419999999994795,4,left_nudge,0.003916566596673693,-1.022921716131092e-05,0.07523909398936571,0.003916579954892263,-0.0024545372348776105,30.8444920448866,-0.15588466774036883,30.8444920448866,-0.5324881102379326,-0.5382081044252198,"[0.1, 0.0]"
6.761999999999477,4,left_nudge,0.003918475092544508,-9.627608452860515e-06,0.07523867868296596,0.003918486919939406,-0.0024729607725406102,30.843247312186058,-0.1585508021518952,30.843247312186058,-0.5323586875598394,-0.5381981836833463,"[0.1, 0.0]"
6.781999999999475,4,left_nudge,0.003920246011500076,-9.083389243059431e-06,0.07523829335244368,0.003920256534800036,-0.0024901764534469295,30.842092549496105,-0.16096135611140383,30.842092549496105,-0.5322400260275668,-0.5381875571503149,"[0.1, 0.0]"
6.801999999999473,4,left_nudge,0.003921889271033939,-8.591083901823092e-06,0.07523793584849824,0.003921898680610417,-0.002506233086321022,30.841021244510536,-0.16314086991321533,30.841021244510536,-0.5321312114412764,-0.5381764128429352,"[0.1, 0.0]"
6.821999999999471,4,left_nudge,0.003923414080834077,-8.14573881957325e-06,0.07523760417550679,0.0039234225368609005,-0.002521183994766812,30.84002736341422,-0.16511152260952194,30.84002736341422,-0.532031408983802,-0.5381649119600445,"[0.1, 0.0]"
6.8419999999994685,4,left_nudge,0.003924828988202689,-7.742872702433698e-06,0.07523729647936186,0.0039248366257353725,-0.0025350852377622594,30.839105311534983,-0.16689335989529072,30.839105311534983,-0.5319398561708021,-0.5381531921019294,"[0.1, 0.0]"
6.849999999999468,4,left_nudge,0.003925365974491429,-7.592698884967312e-06,0.07523717972427027,0.003925373317631255,-0.002540364658757073,30.8387554275654,-0.1675573453585379,30.8387554275654,-0.5319053868381685,-0.538148469660185,"[0.1, 0.0]"
6.851999999999467,4,return_after_left,0.003925463963273426,-7.566850453679082e-06,0.07523716312939849,0.003925471256318674,-0.0025448117035812997,30.838710563871103,-0.16764928029949655,30.838710563871103,-0.5319004663795552,-0.5381473871871918,"[0.0, 0.0]"
6.871999999999465,4,return_after_left,0.003923385450407125,-8.373610329011168e-06,0.07523793761717784,0.003923394386219191,-0.0026788081855096788,30.84121626510356,-0.1629881430488575,30.84121626510356,-0.532121289734641,-0.5381465224856311,"[0.0, 0.0]"
6.891999999999463,4,return_after_left,0.003917809367343573,-1.0436767885765756e-05,0.07523947970193351,0.003917823268725753,-0.0026567292571071013,30.84586250479413,-0.15332964349942887,30.84586250479413,-0.5325749845834344,-0.5381599294893402,"[0.0, 0.0]"
6.911999999999461,4,return_after_left,0.003910787404035403,-1.2928057144029372e-05,0.07524113189067198,0.003910808772392672,-0.002501918731329768,30.850740033525078,-0.14250297572949147,30.850740033525078,-0.5330841571886563,-0.538183003692343,"[0.0, 0.0]"
6.931999999999459,4,return_after_left,0.0039034477821704226,-1.5404132589648245e-05,0.07524270814749535,0.003903478176630687,-0.0023283430032406353,30.85540096243916,-0.1319445596767383,30.85540096243916,-0.5335857048817514,-0.5382126689051147,"[0.0, 0.0]"
6.951999999999456,4,return_after_left,0.003896332018407517,-1.7694871061110862e-05,0.07524417983649961,0.003896372198100364,-0.0021885622829047775,30.859787805908454,-0.12212906972250567,30.859787805908454,-0.5340585131836235,-0.5382469300456608,"[0.0, 0.0]"
6.971999999999454,4,return_after_left,0.003889653651130058,-1.976133627022893e-05,0.07524555326484186,0.0038897038494158623,-0.002090282525899007,30.863912932810944,-0.11316698924518584,30.863912932810944,-0.5344968614111338,-0.5382844334073954,"[0.0, 0.0]"
6.991999999999452,4,return_after_left,0.0038834642786906267,-2.1613692211545514e-05,0.07524683604086445,0.003883524424483143,-0.002024652879667832,30.86778714730093,-0.1050393042926119,30.86778714730093,-0.534900593557381,-0.5383242051934656,"[0.0, 0.0]"
7.01199999999945,4,return_after_left,0.0038777474809390147,-2.3274906030554473e-05,0.07524803268715964,0.0038778173303005915,-0.0019808405024014978,30.871415103499483,-0.0976862602906696,30.871415103499483,-0.5352714746585546,-0.5383655085239076,"[0.0, 0.0]"
